id,img_path,gt_path
TRAIN_SOURCE_0577,./train_source_image/TRAIN_SOURCE_0577.png,./train_source_gt/TRAIN_SOURCE_0577.png
TRAIN_SOURCE_0578,./train_source_image/TRAIN_SOURCE_0578.png,./train_source_gt/TRAIN_SOURCE_0578.png
TRAIN_SOURCE_0579,./train_source_image/TRAIN_SOURCE_0579.png,./train_source_gt/TRAIN_SOURCE_0579.png
TRAIN_SOURCE_0580,./train_source_image/TRAIN_SOURCE_0580.png,./train_source_gt/TRAIN_SOURCE_0580.png
TRAIN_SOURCE_0581,./train_source_image/TRAIN_SOURCE_0581.png,./train_source_gt/TRAIN_SOURCE_0581.png
TRAIN_SOURCE_0582,./train_source_image/TRAIN_SOURCE_0582.png,./train_source_gt/TRAIN_SOURCE_0582.png
TRAIN_SOURCE_0583,./train_source_image/TRAIN_SOURCE_0583.png,./train_source_gt/TRAIN_SOURCE_0583.png
TRAIN_SOURCE_0584,./train_source_image/TRAIN_SOURCE_0584.png,./train_source_gt/TRAIN_SOURCE_0584.png
TRAIN_SOURCE_0585,./train_source_image/TRAIN_SOURCE_0585.png,./train_source_gt/TRAIN_SOURCE_0585.png
TRAIN_SOURCE_0586,./train_source_image/TRAIN_SOURCE_0586.png,./train_source_gt/TRAIN_SOURCE_0586.png
TRAIN_SOURCE_0587,./train_source_image/TRAIN_SOURCE_0587.png,./train_source_gt/TRAIN_SOURCE_0587.png
TRAIN_SOURCE_0588,./train_source_image/TRAIN_SOURCE_0588.png,./train_source_gt/TRAIN_SOURCE_0588.png
TRAIN_SOURCE_0589,./train_source_image/TRAIN_SOURCE_0589.png,./train_source_gt/TRAIN_SOURCE_0589.png
TRAIN_SOURCE_0590,./train_source_image/TRAIN_SOURCE_0590.png,./train_source_gt/TRAIN_SOURCE_0590.png
TRAIN_SOURCE_0591,./train_source_image/TRAIN_SOURCE_0591.png,./train_source_gt/TRAIN_SOURCE_0591.png
TRAIN_SOURCE_0592,./train_source_image/TRAIN_SOURCE_0592.png,./train_source_gt/TRAIN_SOURCE_0592.png
TRAIN_SOURCE_0593,./train_source_image/TRAIN_SOURCE_0593.png,./train_source_gt/TRAIN_SOURCE_0593.png
TRAIN_SOURCE_0594,./train_source_image/TRAIN_SOURCE_0594.png,./train_source_gt/TRAIN_SOURCE_0594.png
TRAIN_SOURCE_0595,./train_source_image/TRAIN_SOURCE_0595.png,./train_source_gt/TRAIN_SOURCE_0595.png
TRAIN_SOURCE_0596,./train_source_image/TRAIN_SOURCE_0596.png,./train_source_gt/TRAIN_SOURCE_0596.png
TRAIN_SOURCE_0597,./train_source_image/TRAIN_SOURCE_0597.png,./train_source_gt/TRAIN_SOURCE_0597.png
TRAIN_SOURCE_0598,./train_source_image/TRAIN_SOURCE_0598.png,./train_source_gt/TRAIN_SOURCE_0598.png
TRAIN_SOURCE_0599,./train_source_image/TRAIN_SOURCE_0599.png,./train_source_gt/TRAIN_SOURCE_0599.png
TRAIN_SOURCE_0600,./train_source_image/TRAIN_SOURCE_0600.png,./train_source_gt/TRAIN_SOURCE_0600.png
TRAIN_SOURCE_0601,./train_source_image/TRAIN_SOURCE_0601.png,./train_source_gt/TRAIN_SOURCE_0601.png
TRAIN_SOURCE_0602,./train_source_image/TRAIN_SOURCE_0602.png,./train_source_gt/TRAIN_SOURCE_0602.png
TRAIN_SOURCE_0603,./train_source_image/TRAIN_SOURCE_0603.png,./train_source_gt/TRAIN_SOURCE_0603.png
TRAIN_SOURCE_0604,./train_source_image/TRAIN_SOURCE_0604.png,./train_source_gt/TRAIN_SOURCE_0604.png
TRAIN_SOURCE_0605,./train_source_image/TRAIN_SOURCE_0605.png,./train_source_gt/TRAIN_SOURCE_0605.png
TRAIN_SOURCE_0606,./train_source_image/TRAIN_SOURCE_0606.png,./train_source_gt/TRAIN_SOURCE_0606.png
TRAIN_SOURCE_0607,./train_source_image/TRAIN_SOURCE_0607.png,./train_source_gt/TRAIN_SOURCE_0607.png
TRAIN_SOURCE_0608,./train_source_image/TRAIN_SOURCE_0608.png,./train_source_gt/TRAIN_SOURCE_0608.png
TRAIN_SOURCE_0609,./train_source_image/TRAIN_SOURCE_0609.png,./train_source_gt/TRAIN_SOURCE_0609.png
TRAIN_SOURCE_0610,./train_source_image/TRAIN_SOURCE_0610.png,./train_source_gt/TRAIN_SOURCE_0610.png
TRAIN_SOURCE_0611,./train_source_image/TRAIN_SOURCE_0611.png,./train_source_gt/TRAIN_SOURCE_0611.png
TRAIN_SOURCE_0612,./train_source_image/TRAIN_SOURCE_0612.png,./train_source_gt/TRAIN_SOURCE_0612.png
TRAIN_SOURCE_0613,./train_source_image/TRAIN_SOURCE_0613.png,./train_source_gt/TRAIN_SOURCE_0613.png
TRAIN_SOURCE_0614,./train_source_image/TRAIN_SOURCE_0614.png,./train_source_gt/TRAIN_SOURCE_0614.png
TRAIN_SOURCE_0615,./train_source_image/TRAIN_SOURCE_0615.png,./train_source_gt/TRAIN_SOURCE_0615.png
TRAIN_SOURCE_0616,./train_source_image/TRAIN_SOURCE_0616.png,./train_source_gt/TRAIN_SOURCE_0616.png
TRAIN_SOURCE_0617,./train_source_image/TRAIN_SOURCE_0617.png,./train_source_gt/TRAIN_SOURCE_0617.png
TRAIN_SOURCE_0618,./train_source_image/TRAIN_SOURCE_0618.png,./train_source_gt/TRAIN_SOURCE_0618.png
TRAIN_SOURCE_0619,./train_source_image/TRAIN_SOURCE_0619.png,./train_source_gt/TRAIN_SOURCE_0619.png
TRAIN_SOURCE_0620,./train_source_image/TRAIN_SOURCE_0620.png,./train_source_gt/TRAIN_SOURCE_0620.png
TRAIN_SOURCE_0621,./train_source_image/TRAIN_SOURCE_0621.png,./train_source_gt/TRAIN_SOURCE_0621.png
TRAIN_SOURCE_0622,./train_source_image/TRAIN_SOURCE_0622.png,./train_source_gt/TRAIN_SOURCE_0622.png
TRAIN_SOURCE_0623,./train_source_image/TRAIN_SOURCE_0623.png,./train_source_gt/TRAIN_SOURCE_0623.png
TRAIN_SOURCE_0624,./train_source_image/TRAIN_SOURCE_0624.png,./train_source_gt/TRAIN_SOURCE_0624.png
TRAIN_SOURCE_0625,./train_source_image/TRAIN_SOURCE_0625.png,./train_source_gt/TRAIN_SOURCE_0625.png
TRAIN_SOURCE_0626,./train_source_image/TRAIN_SOURCE_0626.png,./train_source_gt/TRAIN_SOURCE_0626.png
TRAIN_SOURCE_0627,./train_source_image/TRAIN_SOURCE_0627.png,./train_source_gt/TRAIN_SOURCE_0627.png
TRAIN_SOURCE_0628,./train_source_image/TRAIN_SOURCE_0628.png,./train_source_gt/TRAIN_SOURCE_0628.png
TRAIN_SOURCE_0629,./train_source_image/TRAIN_SOURCE_0629.png,./train_source_gt/TRAIN_SOURCE_0629.png
TRAIN_SOURCE_0630,./train_source_image/TRAIN_SOURCE_0630.png,./train_source_gt/TRAIN_SOURCE_0630.png
TRAIN_SOURCE_0631,./train_source_image/TRAIN_SOURCE_0631.png,./train_source_gt/TRAIN_SOURCE_0631.png
TRAIN_SOURCE_0632,./train_source_image/TRAIN_SOURCE_0632.png,./train_source_gt/TRAIN_SOURCE_0632.png
TRAIN_SOURCE_0633,./train_source_image/TRAIN_SOURCE_0633.png,./train_source_gt/TRAIN_SOURCE_0633.png
TRAIN_SOURCE_0634,./train_source_image/TRAIN_SOURCE_0634.png,./train_source_gt/TRAIN_SOURCE_0634.png
TRAIN_SOURCE_0635,./train_source_image/TRAIN_SOURCE_0635.png,./train_source_gt/TRAIN_SOURCE_0635.png
TRAIN_SOURCE_0636,./train_source_image/TRAIN_SOURCE_0636.png,./train_source_gt/TRAIN_SOURCE_0636.png
TRAIN_SOURCE_0637,./train_source_image/TRAIN_SOURCE_0637.png,./train_source_gt/TRAIN_SOURCE_0637.png
TRAIN_SOURCE_0638,./train_source_image/TRAIN_SOURCE_0638.png,./train_source_gt/TRAIN_SOURCE_0638.png
TRAIN_SOURCE_0639,./train_source_image/TRAIN_SOURCE_0639.png,./train_source_gt/TRAIN_SOURCE_0639.png
TRAIN_SOURCE_0640,./train_source_image/TRAIN_SOURCE_0640.png,./train_source_gt/TRAIN_SOURCE_0640.png
TRAIN_SOURCE_0641,./train_source_image/TRAIN_SOURCE_0641.png,./train_source_gt/TRAIN_SOURCE_0641.png
TRAIN_SOURCE_0642,./train_source_image/TRAIN_SOURCE_0642.png,./train_source_gt/TRAIN_SOURCE_0642.png
TRAIN_SOURCE_0643,./train_source_image/TRAIN_SOURCE_0643.png,./train_source_gt/TRAIN_SOURCE_0643.png
TRAIN_SOURCE_0644,./train_source_image/TRAIN_SOURCE_0644.png,./train_source_gt/TRAIN_SOURCE_0644.png
TRAIN_SOURCE_0645,./train_source_image/TRAIN_SOURCE_0645.png,./train_source_gt/TRAIN_SOURCE_0645.png
TRAIN_SOURCE_0646,./train_source_image/TRAIN_SOURCE_0646.png,./train_source_gt/TRAIN_SOURCE_0646.png
TRAIN_SOURCE_0647,./train_source_image/TRAIN_SOURCE_0647.png,./train_source_gt/TRAIN_SOURCE_0647.png
TRAIN_SOURCE_0648,./train_source_image/TRAIN_SOURCE_0648.png,./train_source_gt/TRAIN_SOURCE_0648.png
TRAIN_SOURCE_0649,./train_source_image/TRAIN_SOURCE_0649.png,./train_source_gt/TRAIN_SOURCE_0649.png
TRAIN_SOURCE_0650,./train_source_image/TRAIN_SOURCE_0650.png,./train_source_gt/TRAIN_SOURCE_0650.png
TRAIN_SOURCE_0651,./train_source_image/TRAIN_SOURCE_0651.png,./train_source_gt/TRAIN_SOURCE_0651.png
TRAIN_SOURCE_0652,./train_source_image/TRAIN_SOURCE_0652.png,./train_source_gt/TRAIN_SOURCE_0652.png
TRAIN_SOURCE_0653,./train_source_image/TRAIN_SOURCE_0653.png,./train_source_gt/TRAIN_SOURCE_0653.png
TRAIN_SOURCE_0654,./train_source_image/TRAIN_SOURCE_0654.png,./train_source_gt/TRAIN_SOURCE_0654.png
TRAIN_SOURCE_0655,./train_source_image/TRAIN_SOURCE_0655.png,./train_source_gt/TRAIN_SOURCE_0655.png
TRAIN_SOURCE_0656,./train_source_image/TRAIN_SOURCE_0656.png,./train_source_gt/TRAIN_SOURCE_0656.png
TRAIN_SOURCE_0657,./train_source_image/TRAIN_SOURCE_0657.png,./train_source_gt/TRAIN_SOURCE_0657.png
TRAIN_SOURCE_0658,./train_source_image/TRAIN_SOURCE_0658.png,./train_source_gt/TRAIN_SOURCE_0658.png
TRAIN_SOURCE_0659,./train_source_image/TRAIN_SOURCE_0659.png,./train_source_gt/TRAIN_SOURCE_0659.png
TRAIN_SOURCE_0660,./train_source_image/TRAIN_SOURCE_0660.png,./train_source_gt/TRAIN_SOURCE_0660.png
TRAIN_SOURCE_0661,./train_source_image/TRAIN_SOURCE_0661.png,./train_source_gt/TRAIN_SOURCE_0661.png
TRAIN_SOURCE_0662,./train_source_image/TRAIN_SOURCE_0662.png,./train_source_gt/TRAIN_SOURCE_0662.png
TRAIN_SOURCE_0663,./train_source_image/TRAIN_SOURCE_0663.png,./train_source_gt/TRAIN_SOURCE_0663.png
TRAIN_SOURCE_0664,./train_source_image/TRAIN_SOURCE_0664.png,./train_source_gt/TRAIN_SOURCE_0664.png
TRAIN_SOURCE_0665,./train_source_image/TRAIN_SOURCE_0665.png,./train_source_gt/TRAIN_SOURCE_0665.png
TRAIN_SOURCE_0666,./train_source_image/TRAIN_SOURCE_0666.png,./train_source_gt/TRAIN_SOURCE_0666.png
TRAIN_SOURCE_0667,./train_source_image/TRAIN_SOURCE_0667.png,./train_source_gt/TRAIN_SOURCE_0667.png
TRAIN_SOURCE_0668,./train_source_image/TRAIN_SOURCE_0668.png,./train_source_gt/TRAIN_SOURCE_0668.png
TRAIN_SOURCE_0669,./train_source_image/TRAIN_SOURCE_0669.png,./train_source_gt/TRAIN_SOURCE_0669.png
TRAIN_SOURCE_0670,./train_source_image/TRAIN_SOURCE_0670.png,./train_source_gt/TRAIN_SOURCE_0670.png
TRAIN_SOURCE_0671,./train_source_image/TRAIN_SOURCE_0671.png,./train_source_gt/TRAIN_SOURCE_0671.png
TRAIN_SOURCE_0672,./train_source_image/TRAIN_SOURCE_0672.png,./train_source_gt/TRAIN_SOURCE_0672.png
TRAIN_SOURCE_0673,./train_source_image/TRAIN_SOURCE_0673.png,./train_source_gt/TRAIN_SOURCE_0673.png
TRAIN_SOURCE_0674,./train_source_image/TRAIN_SOURCE_0674.png,./train_source_gt/TRAIN_SOURCE_0674.png
TRAIN_SOURCE_0675,./train_source_image/TRAIN_SOURCE_0675.png,./train_source_gt/TRAIN_SOURCE_0675.png
TRAIN_SOURCE_0676,./train_source_image/TRAIN_SOURCE_0676.png,./train_source_gt/TRAIN_SOURCE_0676.png
TRAIN_SOURCE_0677,./train_source_image/TRAIN_SOURCE_0677.png,./train_source_gt/TRAIN_SOURCE_0677.png
TRAIN_SOURCE_0678,./train_source_image/TRAIN_SOURCE_0678.png,./train_source_gt/TRAIN_SOURCE_0678.png
TRAIN_SOURCE_0679,./train_source_image/TRAIN_SOURCE_0679.png,./train_source_gt/TRAIN_SOURCE_0679.png
TRAIN_SOURCE_0680,./train_source_image/TRAIN_SOURCE_0680.png,./train_source_gt/TRAIN_SOURCE_0680.png
TRAIN_SOURCE_0681,./train_source_image/TRAIN_SOURCE_0681.png,./train_source_gt/TRAIN_SOURCE_0681.png
TRAIN_SOURCE_0682,./train_source_image/TRAIN_SOURCE_0682.png,./train_source_gt/TRAIN_SOURCE_0682.png
TRAIN_SOURCE_0683,./train_source_image/TRAIN_SOURCE_0683.png,./train_source_gt/TRAIN_SOURCE_0683.png
TRAIN_SOURCE_0684,./train_source_image/TRAIN_SOURCE_0684.png,./train_source_gt/TRAIN_SOURCE_0684.png
TRAIN_SOURCE_0685,./train_source_image/TRAIN_SOURCE_0685.png,./train_source_gt/TRAIN_SOURCE_0685.png
TRAIN_SOURCE_0686,./train_source_image/TRAIN_SOURCE_0686.png,./train_source_gt/TRAIN_SOURCE_0686.png
TRAIN_SOURCE_0687,./train_source_image/TRAIN_SOURCE_0687.png,./train_source_gt/TRAIN_SOURCE_0687.png
TRAIN_SOURCE_0688,./train_source_image/TRAIN_SOURCE_0688.png,./train_source_gt/TRAIN_SOURCE_0688.png
TRAIN_SOURCE_0689,./train_source_image/TRAIN_SOURCE_0689.png,./train_source_gt/TRAIN_SOURCE_0689.png
TRAIN_SOURCE_0690,./train_source_image/TRAIN_SOURCE_0690.png,./train_source_gt/TRAIN_SOURCE_0690.png
TRAIN_SOURCE_0691,./train_source_image/TRAIN_SOURCE_0691.png,./train_source_gt/TRAIN_SOURCE_0691.png
TRAIN_SOURCE_0692,./train_source_image/TRAIN_SOURCE_0692.png,./train_source_gt/TRAIN_SOURCE_0692.png
TRAIN_SOURCE_0693,./train_source_image/TRAIN_SOURCE_0693.png,./train_source_gt/TRAIN_SOURCE_0693.png
TRAIN_SOURCE_0694,./train_source_image/TRAIN_SOURCE_0694.png,./train_source_gt/TRAIN_SOURCE_0694.png
TRAIN_SOURCE_0695,./train_source_image/TRAIN_SOURCE_0695.png,./train_source_gt/TRAIN_SOURCE_0695.png
TRAIN_SOURCE_0696,./train_source_image/TRAIN_SOURCE_0696.png,./train_source_gt/TRAIN_SOURCE_0696.png
TRAIN_SOURCE_0697,./train_source_image/TRAIN_SOURCE_0697.png,./train_source_gt/TRAIN_SOURCE_0697.png
TRAIN_SOURCE_0698,./train_source_image/TRAIN_SOURCE_0698.png,./train_source_gt/TRAIN_SOURCE_0698.png
TRAIN_SOURCE_0699,./train_source_image/TRAIN_SOURCE_0699.png,./train_source_gt/TRAIN_SOURCE_0699.png
TRAIN_SOURCE_0700,./train_source_image/TRAIN_SOURCE_0700.png,./train_source_gt/TRAIN_SOURCE_0700.png
TRAIN_SOURCE_0701,./train_source_image/TRAIN_SOURCE_0701.png,./train_source_gt/TRAIN_SOURCE_0701.png
TRAIN_SOURCE_0702,./train_source_image/TRAIN_SOURCE_0702.png,./train_source_gt/TRAIN_SOURCE_0702.png
TRAIN_SOURCE_0703,./train_source_image/TRAIN_SOURCE_0703.png,./train_source_gt/TRAIN_SOURCE_0703.png
TRAIN_SOURCE_0704,./train_source_image/TRAIN_SOURCE_0704.png,./train_source_gt/TRAIN_SOURCE_0704.png
TRAIN_SOURCE_0705,./train_source_image/TRAIN_SOURCE_0705.png,./train_source_gt/TRAIN_SOURCE_0705.png
TRAIN_SOURCE_0706,./train_source_image/TRAIN_SOURCE_0706.png,./train_source_gt/TRAIN_SOURCE_0706.png
TRAIN_SOURCE_0707,./train_source_image/TRAIN_SOURCE_0707.png,./train_source_gt/TRAIN_SOURCE_0707.png
TRAIN_SOURCE_0708,./train_source_image/TRAIN_SOURCE_0708.png,./train_source_gt/TRAIN_SOURCE_0708.png
TRAIN_SOURCE_0709,./train_source_image/TRAIN_SOURCE_0709.png,./train_source_gt/TRAIN_SOURCE_0709.png
TRAIN_SOURCE_0710,./train_source_image/TRAIN_SOURCE_0710.png,./train_source_gt/TRAIN_SOURCE_0710.png
TRAIN_SOURCE_0711,./train_source_image/TRAIN_SOURCE_0711.png,./train_source_gt/TRAIN_SOURCE_0711.png
TRAIN_SOURCE_0712,./train_source_image/TRAIN_SOURCE_0712.png,./train_source_gt/TRAIN_SOURCE_0712.png
TRAIN_SOURCE_0713,./train_source_image/TRAIN_SOURCE_0713.png,./train_source_gt/TRAIN_SOURCE_0713.png
TRAIN_SOURCE_0714,./train_source_image/TRAIN_SOURCE_0714.png,./train_source_gt/TRAIN_SOURCE_0714.png
TRAIN_SOURCE_0715,./train_source_image/TRAIN_SOURCE_0715.png,./train_source_gt/TRAIN_SOURCE_0715.png
TRAIN_SOURCE_0716,./train_source_image/TRAIN_SOURCE_0716.png,./train_source_gt/TRAIN_SOURCE_0716.png
TRAIN_SOURCE_0717,./train_source_image/TRAIN_SOURCE_0717.png,./train_source_gt/TRAIN_SOURCE_0717.png
TRAIN_SOURCE_0718,./train_source_image/TRAIN_SOURCE_0718.png,./train_source_gt/TRAIN_SOURCE_0718.png
TRAIN_SOURCE_0719,./train_source_image/TRAIN_SOURCE_0719.png,./train_source_gt/TRAIN_SOURCE_0719.png
TRAIN_SOURCE_0720,./train_source_image/TRAIN_SOURCE_0720.png,./train_source_gt/TRAIN_SOURCE_0720.png
TRAIN_SOURCE_0721,./train_source_image/TRAIN_SOURCE_0721.png,./train_source_gt/TRAIN_SOURCE_0721.png
TRAIN_SOURCE_0722,./train_source_image/TRAIN_SOURCE_0722.png,./train_source_gt/TRAIN_SOURCE_0722.png
TRAIN_SOURCE_0723,./train_source_image/TRAIN_SOURCE_0723.png,./train_source_gt/TRAIN_SOURCE_0723.png
TRAIN_SOURCE_0724,./train_source_image/TRAIN_SOURCE_0724.png,./train_source_gt/TRAIN_SOURCE_0724.png
TRAIN_SOURCE_0725,./train_source_image/TRAIN_SOURCE_0725.png,./train_source_gt/TRAIN_SOURCE_0725.png
TRAIN_SOURCE_0726,./train_source_image/TRAIN_SOURCE_0726.png,./train_source_gt/TRAIN_SOURCE_0726.png
TRAIN_SOURCE_0727,./train_source_image/TRAIN_SOURCE_0727.png,./train_source_gt/TRAIN_SOURCE_0727.png
TRAIN_SOURCE_0728,./train_source_image/TRAIN_SOURCE_0728.png,./train_source_gt/TRAIN_SOURCE_0728.png
TRAIN_SOURCE_0729,./train_source_image/TRAIN_SOURCE_0729.png,./train_source_gt/TRAIN_SOURCE_0729.png
TRAIN_SOURCE_0730,./train_source_image/TRAIN_SOURCE_0730.png,./train_source_gt/TRAIN_SOURCE_0730.png
TRAIN_SOURCE_0731,./train_source_image/TRAIN_SOURCE_0731.png,./train_source_gt/TRAIN_SOURCE_0731.png
TRAIN_SOURCE_0732,./train_source_image/TRAIN_SOURCE_0732.png,./train_source_gt/TRAIN_SOURCE_0732.png
TRAIN_SOURCE_0733,./train_source_image/TRAIN_SOURCE_0733.png,./train_source_gt/TRAIN_SOURCE_0733.png
TRAIN_SOURCE_0734,./train_source_image/TRAIN_SOURCE_0734.png,./train_source_gt/TRAIN_SOURCE_0734.png
TRAIN_SOURCE_0735,./train_source_image/TRAIN_SOURCE_0735.png,./train_source_gt/TRAIN_SOURCE_0735.png
TRAIN_SOURCE_0736,./train_source_image/TRAIN_SOURCE_0736.png,./train_source_gt/TRAIN_SOURCE_0736.png
TRAIN_SOURCE_0737,./train_source_image/TRAIN_SOURCE_0737.png,./train_source_gt/TRAIN_SOURCE_0737.png
TRAIN_SOURCE_0738,./train_source_image/TRAIN_SOURCE_0738.png,./train_source_gt/TRAIN_SOURCE_0738.png
TRAIN_SOURCE_0739,./train_source_image/TRAIN_SOURCE_0739.png,./train_source_gt/TRAIN_SOURCE_0739.png
TRAIN_SOURCE_0740,./train_source_image/TRAIN_SOURCE_0740.png,./train_source_gt/TRAIN_SOURCE_0740.png
TRAIN_SOURCE_0741,./train_source_image/TRAIN_SOURCE_0741.png,./train_source_gt/TRAIN_SOURCE_0741.png
TRAIN_SOURCE_0742,./train_source_image/TRAIN_SOURCE_0742.png,./train_source_gt/TRAIN_SOURCE_0742.png
TRAIN_SOURCE_0743,./train_source_image/TRAIN_SOURCE_0743.png,./train_source_gt/TRAIN_SOURCE_0743.png
TRAIN_SOURCE_0744,./train_source_image/TRAIN_SOURCE_0744.png,./train_source_gt/TRAIN_SOURCE_0744.png
TRAIN_SOURCE_0745,./train_source_image/TRAIN_SOURCE_0745.png,./train_source_gt/TRAIN_SOURCE_0745.png
TRAIN_SOURCE_0746,./train_source_image/TRAIN_SOURCE_0746.png,./train_source_gt/TRAIN_SOURCE_0746.png
TRAIN_SOURCE_0747,./train_source_image/TRAIN_SOURCE_0747.png,./train_source_gt/TRAIN_SOURCE_0747.png
TRAIN_SOURCE_0748,./train_source_image/TRAIN_SOURCE_0748.png,./train_source_gt/TRAIN_SOURCE_0748.png
TRAIN_SOURCE_0749,./train_source_image/TRAIN_SOURCE_0749.png,./train_source_gt/TRAIN_SOURCE_0749.png
TRAIN_SOURCE_0750,./train_source_image/TRAIN_SOURCE_0750.png,./train_source_gt/TRAIN_SOURCE_0750.png
TRAIN_SOURCE_0751,./train_source_image/TRAIN_SOURCE_0751.png,./train_source_gt/TRAIN_SOURCE_0751.png
TRAIN_SOURCE_0752,./train_source_image/TRAIN_SOURCE_0752.png,./train_source_gt/TRAIN_SOURCE_0752.png
TRAIN_SOURCE_0753,./train_source_image/TRAIN_SOURCE_0753.png,./train_source_gt/TRAIN_SOURCE_0753.png
TRAIN_SOURCE_0754,./train_source_image/TRAIN_SOURCE_0754.png,./train_source_gt/TRAIN_SOURCE_0754.png
TRAIN_SOURCE_0755,./train_source_image/TRAIN_SOURCE_0755.png,./train_source_gt/TRAIN_SOURCE_0755.png
TRAIN_SOURCE_0756,./train_source_image/TRAIN_SOURCE_0756.png,./train_source_gt/TRAIN_SOURCE_0756.png
TRAIN_SOURCE_0757,./train_source_image/TRAIN_SOURCE_0757.png,./train_source_gt/TRAIN_SOURCE_0757.png
TRAIN_SOURCE_0758,./train_source_image/TRAIN_SOURCE_0758.png,./train_source_gt/TRAIN_SOURCE_0758.png
TRAIN_SOURCE_0759,./train_source_image/TRAIN_SOURCE_0759.png,./train_source_gt/TRAIN_SOURCE_0759.png
TRAIN_SOURCE_0760,./train_source_image/TRAIN_SOURCE_0760.png,./train_source_gt/TRAIN_SOURCE_0760.png
TRAIN_SOURCE_0761,./train_source_image/TRAIN_SOURCE_0761.png,./train_source_gt/TRAIN_SOURCE_0761.png
TRAIN_SOURCE_0762,./train_source_image/TRAIN_SOURCE_0762.png,./train_source_gt/TRAIN_SOURCE_0762.png
TRAIN_SOURCE_0763,./train_source_image/TRAIN_SOURCE_0763.png,./train_source_gt/TRAIN_SOURCE_0763.png
TRAIN_SOURCE_0764,./train_source_image/TRAIN_SOURCE_0764.png,./train_source_gt/TRAIN_SOURCE_0764.png
TRAIN_SOURCE_0765,./train_source_image/TRAIN_SOURCE_0765.png,./train_source_gt/TRAIN_SOURCE_0765.png
TRAIN_SOURCE_0766,./train_source_image/TRAIN_SOURCE_0766.png,./train_source_gt/TRAIN_SOURCE_0766.png
TRAIN_SOURCE_0767,./train_source_image/TRAIN_SOURCE_0767.png,./train_source_gt/TRAIN_SOURCE_0767.png
TRAIN_SOURCE_0768,./train_source_image/TRAIN_SOURCE_0768.png,./train_source_gt/TRAIN_SOURCE_0768.png
TRAIN_SOURCE_0769,./train_source_image/TRAIN_SOURCE_0769.png,./train_source_gt/TRAIN_SOURCE_0769.png
TRAIN_SOURCE_0770,./train_source_image/TRAIN_SOURCE_0770.png,./train_source_gt/TRAIN_SOURCE_0770.png
TRAIN_SOURCE_0771,./train_source_image/TRAIN_SOURCE_0771.png,./train_source_gt/TRAIN_SOURCE_0771.png
TRAIN_SOURCE_0772,./train_source_image/TRAIN_SOURCE_0772.png,./train_source_gt/TRAIN_SOURCE_0772.png
TRAIN_SOURCE_0773,./train_source_image/TRAIN_SOURCE_0773.png,./train_source_gt/TRAIN_SOURCE_0773.png
TRAIN_SOURCE_0774,./train_source_image/TRAIN_SOURCE_0774.png,./train_source_gt/TRAIN_SOURCE_0774.png
TRAIN_SOURCE_0775,./train_source_image/TRAIN_SOURCE_0775.png,./train_source_gt/TRAIN_SOURCE_0775.png
TRAIN_SOURCE_0776,./train_source_image/TRAIN_SOURCE_0776.png,./train_source_gt/TRAIN_SOURCE_0776.png
TRAIN_SOURCE_0777,./train_source_image/TRAIN_SOURCE_0777.png,./train_source_gt/TRAIN_SOURCE_0777.png
TRAIN_SOURCE_0778,./train_source_image/TRAIN_SOURCE_0778.png,./train_source_gt/TRAIN_SOURCE_0778.png
TRAIN_SOURCE_0779,./train_source_image/TRAIN_SOURCE_0779.png,./train_source_gt/TRAIN_SOURCE_0779.png
TRAIN_SOURCE_0780,./train_source_image/TRAIN_SOURCE_0780.png,./train_source_gt/TRAIN_SOURCE_0780.png
TRAIN_SOURCE_0781,./train_source_image/TRAIN_SOURCE_0781.png,./train_source_gt/TRAIN_SOURCE_0781.png
TRAIN_SOURCE_0782,./train_source_image/TRAIN_SOURCE_0782.png,./train_source_gt/TRAIN_SOURCE_0782.png
TRAIN_SOURCE_0783,./train_source_image/TRAIN_SOURCE_0783.png,./train_source_gt/TRAIN_SOURCE_0783.png
TRAIN_SOURCE_0784,./train_source_image/TRAIN_SOURCE_0784.png,./train_source_gt/TRAIN_SOURCE_0784.png
TRAIN_SOURCE_0785,./train_source_image/TRAIN_SOURCE_0785.png,./train_source_gt/TRAIN_SOURCE_0785.png
TRAIN_SOURCE_0786,./train_source_image/TRAIN_SOURCE_0786.png,./train_source_gt/TRAIN_SOURCE_0786.png
TRAIN_SOURCE_0787,./train_source_image/TRAIN_SOURCE_0787.png,./train_source_gt/TRAIN_SOURCE_0787.png
TRAIN_SOURCE_0788,./train_source_image/TRAIN_SOURCE_0788.png,./train_source_gt/TRAIN_SOURCE_0788.png
TRAIN_SOURCE_0789,./train_source_image/TRAIN_SOURCE_0789.png,./train_source_gt/TRAIN_SOURCE_0789.png
TRAIN_SOURCE_0790,./train_source_image/TRAIN_SOURCE_0790.png,./train_source_gt/TRAIN_SOURCE_0790.png
TRAIN_SOURCE_0791,./train_source_image/TRAIN_SOURCE_0791.png,./train_source_gt/TRAIN_SOURCE_0791.png
TRAIN_SOURCE_0792,./train_source_image/TRAIN_SOURCE_0792.png,./train_source_gt/TRAIN_SOURCE_0792.png
TRAIN_SOURCE_0793,./train_source_image/TRAIN_SOURCE_0793.png,./train_source_gt/TRAIN_SOURCE_0793.png
TRAIN_SOURCE_0794,./train_source_image/TRAIN_SOURCE_0794.png,./train_source_gt/TRAIN_SOURCE_0794.png
